n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.033203125,0.0001790197566151619,0.010313200398390612,0.101553928522685,0.05615382881123304,337.94400080572814,1158.1356602722071,780.6990212428188,4936.955194141335,432502.4969212536,657.649220269631,0.4991850433477024,db27
32768,0.02829777644230769,-7.203314453363419e-05,0.011039063003273895,0.10506694534092963,-0.06312991125767066,361.72818651702255,1062.222669984333,834.5261963889822,4679.935126130323,409597.70949106204,639.9982105373905,0.508158904590474,db35
32768,0.028876201923076925,-0.00010854844003915787,0.007428317538365632,0.0861876878583341,0.060154145083594505,243.4114951947704,1032.3456461751036,759.1763788793995,4472.706530830657,460169.8016583001,678.3581662059506,0.4866980407873617,db34
32768,0.030213341346153846,1.2153759598731995e-06,0.006922757069930521,0.08320310733338342,0.0627750306927656,226.84490371588618,1107.2122446323806,787.9332407456873,5562.489227618749,749787.6201731274,865.902777552496,0.47383104093530665,db34
32768,0.030318509615384615,2.6545487344264984e-05,0.013397272392065769,0.1157465869564445,-0.02879464342631045,439.001844833605,1043.8921000508142,789.8197481557122,4115.900805941876,343158.524043103,585.7973404199638,0.49215742601799894,db31
32768,0.030821814903846154,-4.446599632501602e-05,0.019450773548828293,0.13946603008915215,-0.005147411223751637,637.3630124377087,954.9265334306707,765.366919647783,3632.7286068496282,173661.24295592023,416.7268205382517,0.45448423761936385,coif14
32768,0.034337439903846155,-1.6413629055023193e-05,0.0211747384248348,0.14551542332287254,0.06067306881522134,693.8538375329226,1153.7490819107293,869.8802120913551,4894.573177934897,346878.9830383682,588.9643308710369,0.4577828721233694,db35
32768,0.034728064903846154,0.0002632085233926773,0.024577500744314272,0.1567721299986521,-0.014903979802655273,805.3578145150095,1203.807430838863,894.5814851096253,4969.457414855211,498302.5186868353,705.9054601622198,0.40712813036774126,coif15
32768,0.03688401442307692,4.4912099838256836e-05,0.034926075142428736,0.18688519241081872,-0.08190624520523691,1144.45769636333,1189.0477515177677,889.6629770674215,4024.287929234009,318739.59452608775,564.5702742140147,0.4884786319565346,db38
32768,0.028853665865384615,0.00020645186305046082,0.02685710706028353,0.16388138106656147,-0.08471163292506066,880.0550808012486,1164.9706013231346,867.657810006562,4034.191555966418,321714.36442176433,567.1986992419538,0.47499452327995134,coif14
