n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.016376201923076924,0.00015888921916484833,0.019778216208264414,0.1406350461594279,0.06994951695149222,648.0934159662575,1192.3032143153591,883.8515407802591,4834.153777880175,389622.5357706699,624.1975134287784,0.35113388921614996,db37
32768,0.011245492788461538,-0.00011163577437400818,0.021631228384454176,0.1470755873163666,0.021516088472980827,708.8125000745058,1268.191934393338,819.8121583486857,5167.669117073165,711923.7514954063,843.755741607372,0.34060460948304827,db38
32768,0.01268780048076923,0.0001065945252776146,0.01453241538855375,0.1205504682220428,-0.028284816898542942,476.1985597750172,1720.1812190410267,1114.6838615795095,4652.955543318141,444081.8565069868,666.394670227026,0.38168257655374216,sym3
32768,0.013544170673076924,0.00033908430486917496,0.019100654128249975,0.13820511614354214,-0.008960494837565414,625.8940020790324,1224.9769985814441,895.1594366009979,4056.2712423166768,283557.28823588626,532.5009748684844,0.3679465649496173,db15
32768,0.013656850961538462,-0.0003485027700662613,0.009244525273712525,0.0961484543490561,0.04614766403665895,302.9285839796066,1364.82289951384,893.0462619004801,4324.258818444367,435655.1571400849,660.0417843895074,0.4230249815892124,db36
32768,0.018006310096153846,0.000228099524974823,0.006373493138837227,0.07983416022503918,0.03779609787473057,208.84832807257771,1514.5837304420943,1043.832724801832,4937.557129208575,478088.5722989578,691.439492869013,0.47889279789763556,db19
32768,0.014573317307692308,-8.13659280538559e-05,0.0014407535401483556,0.03795725938668854,-0.031919329277763725,47.21082894131541,2049.2515237648754,1291.0938971571238,4944.763507792354,435874.7392077739,660.2081029552529,0.4175878249871898,db32
32768,0.03837890625,6.764288991689682e-05,0.00865084205317927,0.09300990298446328,0.014177891490452128,283.4709423305467,1818.6098344909792,1191.2715998502904,5073.972340162676,746255.0790671929,863.8605669129671,0.44158120683399216,db26
32768,0.021604567307692307,-7.490627467632294e-06,0.007207659075812175,0.08489793328351507,0.01768057985389175,236.1805744348094,2411.8862800361735,1234.0391333173104,7057.264837156166,2461632.8007794465,1568.959145669334,0.37725142121905797,db38
32768,0.08907001201923077,-5.064532160758972e-06,0.004322939884830786,0.06574906755864136,0.028077220254547546,141.65409498661757,4169.422349215264,1189.9476650398094,8794.420963473878,6792036.979601336,2606.1536753617074,0.41240636298605154,db26
32768,0.026216947115384616,1.3051554560661316e-05,0.008691714093645992,0.09322936282977586,0.013054007201772213,284.81009300239384,1880.8483116803045,1214.2675752850025,5214.769430103233,890818.5584332966,943.8318486008494,0.4118248088812715,db32
32768,0.0251953125,3.341585397720337e-06,0.005789068797955805,0.07608593035480217,0.01718736619524952,189.6962067373097,2838.3145014599713,1213.4113568362175,6847.766513554221,2925071.180138497,1710.2839472258684,0.43929954976550123,db38
32768,0.023264723557692307,2.8231181204319e-05,0.0070460757899885994,0.08394090653542288,0.019254235763905416,230.8858376024291,2626.602418691918,1241.6782338367677,6804.759941014047,3111806.3963212855,1764.0312911967535,0.43716440197323486,db34
32768,0.05677584134615385,-7.36648216843605e-05,0.004591769064654597,0.06776259340266277,0.01335748663043367,150.4632665263489,3802.796742567771,1177.7933497122278,8850.272132225338,5581456.004803267,2362.510530093626,0.4331643445915443,db38
32768,0.02000450721153846,-0.00010059401392936707,0.007034826078264095,0.08387387005655632,0.019724994746858966,230.5175125170499,2598.373417708318,1203.1342811317843,6740.345896659947,2933080.491516816,1712.6238616569651,0.39576532449332613,db19
32768,0.019854266826923078,9.695068001747131e-07,0.009665896442695858,0.09831529099125862,0.0022867954490385584,316.73209466505796,1555.5005092463769,1018.4055107441781,5093.875233959235,715331.3620621023,845.772642062926,0.43628392242593805,db32
